Provider,PotentialFraud,num_inpatient_claims,num_outpatient_claims,total_claims,ip_reimb_mean,ip_reimb_sum,ip_deduct_mean,ip_deduct_sum,op_reimb_mean,op_reimb_sum,op_deduct_mean,op_deduct_sum
PRV53252,No,4,73,77,16750.0,67000.0,1068.0,3204.0,151.91780821917808,11090.0,0.0,0.0
PRV53253,No,0,110,110,,,,,323.6363636363636,35600.0,1.7272727272727273,190.0
PRV53254,No,0,9,9,,,,,132.22222222222223,1190.0,0.0,0.0
PRV53255,No,0,26,26,,,,,298.46153846153845,7760.0,0.0,0.0
PRV53256,No,36,309,345,10027.777777777777,361000.0,1068.0,38448.0,316.2135922330097,97710.0,2.103559870550162,650.0
PRV53257,No,0,25,25,,,,,444.8,11120.0,0.8,20.0
PRV53258,No,3,77,80,9000.0,27000.0,1068.0,2136.0,162.2077922077922,12490.0,3.3766233766233764,260.0
PRV53259,No,0,187,187,,,,,326.47058823529414,61050.0,4.545454545454546,850.0
PRV53260,No,2,132,134,3500.0,7000.0,1068.0,2136.0,184.24242424242425,24320.0,3.484848484848485,460.0
PRV53261,No,0,194,194,,,,,214.17525773195877,41550.0,3.1443298969072164,610.0
PRV53262,No,0,118,118,,,,,383.47457627118644,45250.0,3.8135593220338984,450.0
PRV53265,Yes,27,65,92,11666.666666666666,315000.0,1068.0,27768.0,212.6153846153846,13820.0,2.6153846153846154,170.0
PRV53266,Yes,88,169,257,10353.40909090909,911100.0,1068.0,88644.0,372.84023668639054,63010.0,4.792899408284024,810.0
PRV53268,No,7,67,74,9857.142857142857,69000.0,1068.0,7476.0,287.0149253731343,19230.0,0.0,0.0
PRV53269,Yes,112,344,456,8544.642857142857,957000.0,1068.0,115344.0,257.6744186046512,88640.0,4.273255813953488,1470.0
PRV53272,No,4,20,24,6250.0,25000.0,1068.0,4272.0,383.0,7660.0,7.0,140.0
PRV53274,No,0,30,30,,,,,149.66666666666666,4490.0,2.3333333333333335,70.0
PRV53276,No,0,291,291,,,,,293.05841924398624,85280.0,0.8934707903780069,260.0
PRV53277,Yes,15,29,44,8066.666666666667,121000.0,1068.0,16020.0,277.9310344827586,8060.0,1.7241379310344827,50.0
PRV53279,No,1,35,36,4000.0,4000.0,1068.0,1068.0,186.28571428571428,6520.0,0.0,0.0
PRV53280,No,0,15,15,,,,,135.33333333333334,2030.0,0.0,0.0
PRV53281,No,21,32,53,6238.0952380952385,131000.0,1068.0,22428.0,228.4375,7310.0,3.125,100.0
PRV53282,No,0,31,31,,,,,184.83870967741936,5730.0,0.0,0.0
PRV53283,No,3,94,97,18333.333333333332,55000.0,1068.0,3204.0,481.06382978723406,45220.0,3.404255319148936,320.0
PRV53284,No,6,142,148,6666.666666666667,40000.0,1068.0,6408.0,244.92957746478874,34780.0,3.4507042253521125,490.0
PRV53288,No,0,43,43,,,,,286.9767441860465,12340.0,0.0,0.0
PRV53289,No,1,105,106,8000.0,8000.0,1068.0,1068.0,269.14285714285717,28260.0,2.4761904761904763,260.0
PRV53290,No,0,6,6,,,,,643.3333333333334,3860.0,0.0,0.0
PRV53291,No,0,10,10,,,,,273.0,2730.0,0.0,0.0
PRV53292,No,5,36,41,4600.0,23000.0,1068.0,5340.0,297.22222222222223,10700.0,4.722222222222222,170.0
PRV53293,No,0,41,41,,,,,245.85365853658536,10080.0,3.4146341463414633,140.0
PRV53294,No,0,582,582,,,,,310.58419243986253,180760.0,3.4879725085910653,2030.0
PRV53295,Yes,29,168,197,10379.310344827587,301000.0,1068.0,29904.0,196.36904761904762,32990.0,2.2023809523809526,370.0
PRV53296,No,0,187,187,,,,,335.5080213903743,62740.0,1.9786096256684491,370.0
PRV53297,Yes,15,14,29,11066.666666666666,166000.0,1068.0,16020.0,412.14285714285717,5770.0,0.0,0.0
PRV53298,No,8,55,63,6625.0,53000.0,1068.0,8544.0,256.90909090909093,14130.0,1.4545454545454546,80.0
PRV53300,No,0,354,354,,,,,356.38418079096044,126160.0,2.8813559322033897,1020.0
PRV53301,No,0,67,67,,,,,239.8507462686567,16070.0,3.283582089552239,220.0
PRV53303,No,0,111,111,,,,,322.2522522522523,35770.0,1.8918918918918919,210.0
PRV53304,No,2,11,13,29500.0,59000.0,1068.0,2136.0,60.90909090909091,670.0,0.0,0.0
PRV53305,No,1,18,19,14000.0,14000.0,1068.0,1068.0,413.3333333333333,7440.0,11.11111111111111,200.0
PRV53306,No,0,78,78,,,,,225.64102564102564,17600.0,1.794871794871795,140.0
PRV53307,No,0,34,34,,,,,218.52941176470588,7430.0,0.29411764705882354,10.0
PRV53308,No,7,38,45,16714.285714285714,117000.0,1068.0,7476.0,236.57894736842104,8990.0,0.2631578947368421,10.0
PRV53309,No,4,59,63,8000.0,32000.0,1068.0,4272.0,224.74576271186442,13260.0,3.559322033898305,210.0
PRV53310,No,0,10,10,,,,,229.0,2290.0,0.0,0.0
PRV53312,No,1,64,65,5000.0,5000.0,1068.0,1068.0,387.34375,24790.0,1.5625,100.0
PRV53313,No,0,68,68,,,,,261.7647058823529,17800.0,2.3529411764705883,160.0
PRV53314,No,4,53,57,19250.0,77000.0,1068.0,4272.0,292.2641509433962,15490.0,0.9433962264150944,50.0
PRV53315,No,0,25,25,,,,,333.6,8340.0,3.2,80.0
PRV53317,No,5,11,16,9000.0,45000.0,1068.0,5340.0,77.27272727272727,850.0,1.8181818181818181,20.0
PRV53318,No,0,21,21,,,,,448.57142857142856,9420.0,6.190476190476191,130.0
PRV53319,No,13,101,114,7615.384615384615,99000.0,1068.0,13884.0,309.1089108910891,31220.0,1.7821782178217822,180.0
PRV53320,No,3,59,62,21666.666666666668,65000.0,1068.0,3204.0,276.9491525423729,16340.0,3.2203389830508473,190.0
PRV53321,No,0,81,81,,,,,339.87654320987656,27530.0,1.6049382716049383,130.0
PRV53323,No,0,18,18,,,,,162.22222222222223,2920.0,0.0,0.0
PRV53325,No,0,63,63,,,,,204.6031746031746,12890.0,3.1746031746031744,200.0
PRV53326,No,0,102,102,,,,,313.2352941176471,31950.0,4.803921568627451,490.0
PRV53329,No,1,10,11,0.0,0.0,1068.0,1068.0,207.0,2070.0,7.0,70.0
PRV53331,No,0,7,7,,,,,115.71428571428571,810.0,0.0,0.0
PRV53334,No,0,29,29,,,,,322.0689655172414,9340.0,2.413793103448276,70.0
PRV53335,No,0,381,381,,,,,299.29133858267716,114030.0,3.832020997375328,1460.0
PRV53336,No,3,0,3,11333.333333333334,34000.0,1068.0,2136.0,,,,
PRV53337,No,0,5,5,,,,,324.0,1620.0,22.0,110.0
PRV53339,No,0,10,10,,,,,143.0,1430.0,0.0,0.0
PRV53340,No,0,23,23,,,,,94.34782608695652,2170.0,0.43478260869565216,10.0
PRV53341,No,0,9,9,,,,,454.44444444444446,4090.0,0.0,0.0
PRV53342,No,0,73,73,,,,,353.56164383561645,25810.0,5.205479452054795,380.0
PRV53343,No,0,6,6,,,,,51.666666666666664,310.0,0.0,0.0
PRV53344,No,0,3,3,,,,,210.0,630.0,0.0,0.0
PRV53346,No,0,4,4,,,,,192.5,770.0,0.0,0.0
PRV53347,No,0,6,6,,,,,46.666666666666664,280.0,0.0,0.0
PRV53349,No,0,24,24,,,,,90.83333333333333,2180.0,2.9166666666666665,70.0
PRV53350,No,0,4,4,,,,,605.0,2420.0,0.0,0.0
PRV53351,No,0,18,18,,,,,258.8888888888889,4660.0,14.444444444444445,260.0
PRV53352,No,0,288,288,,,,,320.4861111111111,92300.0,3.0208333333333335,870.0
PRV53353,No,0,30,30,,,,,310.3333333333333,9310.0,0.3333333333333333,10.0
PRV53354,No,0,18,18,,,,,284.44444444444446,5120.0,5.555555555555555,100.0
PRV53355,No,0,3,3,,,,,170.0,510.0,3.3333333333333335,10.0
PRV53356,No,0,38,38,,,,,103.94736842105263,3950.0,2.1052631578947367,80.0
PRV53357,No,0,2,2,,,,,910.0,1820.0,0.0,0.0
PRV53358,No,0,3,3,,,,,946.6666666666666,2840.0,0.0,0.0
PRV53359,No,0,213,213,,,,,268.3098591549296,57150.0,1.971830985915493,420.0
PRV53360,No,0,20,20,,,,,133.0,2660.0,1.5,30.0
PRV53361,No,0,9,9,,,,,504.44444444444446,4540.0,0.0,0.0
PRV53362,No,0,35,35,,,,,377.7142857142857,13220.0,0.5714285714285714,20.0
PRV53363,No,0,41,41,,,,,413.1707317073171,16940.0,0.975609756097561,40.0
PRV53364,No,0,26,26,,,,,337.3076923076923,8770.0,0.0,0.0
PRV53365,No,0,6,6,,,,,121.66666666666667,730.0,0.0,0.0
PRV53369,No,0,1,1,,,,,90.0,90.0,0.0,0.0
PRV53370,No,0,9,9,,,,,118.88888888888889,1070.0,0.0,0.0
PRV53371,No,0,43,43,,,,,254.1860465116279,10930.0,0.0,0.0
PRV53373,No,0,3,3,,,,,736.6666666666666,2210.0,0.0,0.0
PRV53374,No,0,387,387,,,,,271.7312661498708,105160.0,1.0594315245478036,410.0
PRV53375,No,0,15,15,,,,,306.0,4590.0,2.0,30.0
PRV53376,No,0,74,74,,,,,381.6216216216216,28240.0,3.5135135135135136,260.0
PRV53377,No,7,0,7,8142.857142857143,57000.0,1068.0,7476.0,,,,
PRV53378,No,10,0,10,7400.0,74000.0,1068.0,10680.0,,,,
PRV53379,Yes,11,0,11,13909.09090909091,153000.0,1068.0,11748.0,,,,
PRV53380,No,4,0,4,5500.0,22000.0,1068.0,4272.0,,,,
PRV53381,No,11,22,33,12181.818181818182,134000.0,1068.0,11748.0,187.27272727272728,4120.0,3.1818181818181817,70.0
PRV53382,No,0,45,45,,,,,407.1111111111111,18320.0,0.0,0.0
PRV53383,No,4,18,22,10750.0,43000.0,1068.0,4272.0,493.8888888888889,8890.0,0.0,0.0
PRV53384,Yes,38,24,62,8710.526315789473,331000.0,1068.0,40584.0,171.66666666666666,4120.0,0.4166666666666667,10.0
PRV53385,Yes,106,931,1037,9955.66037735849,1055300.0,1068.0,110004.0,330.04296455424276,307270.0,2.771213748657358,2580.0
PRV53386,No,0,53,53,,,,,246.60377358490567,13070.0,0.18867924528301888,10.0
PRV53387,No,3,46,49,7733.333333333333,23200.0,1068.0,3204.0,285.2173913043478,13120.0,1.5217391304347827,70.0
PRV53388,No,11,111,122,8818.181818181818,97000.0,1068.0,10680.0,237.2972972972973,26340.0,2.7027027027027026,300.0
PRV53389,No,1,12,13,15000.0,15000.0,1068.0,1068.0,339.1666666666667,4070.0,0.0,0.0
PRV53390,No,0,15,15,,,,,288.0,4320.0,2.6666666666666665,40.0
PRV53391,No,0,69,69,,,,,165.5072463768116,11420.0,6.521739130434782,450.0
PRV53392,No,0,99,99,,,,,341.3131313131313,33790.0,1.8181818181818181,180.0
PRV53393,No,2,3,5,4500.0,9000.0,1068.0,2136.0,56.666666666666664,170.0,0.0,0.0
PRV53394,No,47,1168,1215,9425.531914893618,443000.0,1068.0,48060.0,293.1678082191781,342420.0,3.030821917808219,3540.0
PRV53396,No,45,54,99,9755.555555555555,439000.0,1068.0,46992.0,251.85185185185185,13600.0,0.9259259259259259,50.0
PRV53397,Yes,3,11,14,38666.666666666664,116000.0,1068.0,3204.0,570.0,6270.0,0.0,0.0
PRV53398,No,1,4,5,17000.0,17000.0,1068.0,1068.0,102.5,410.0,0.0,0.0
PRV53399,Yes,7,26,33,9571.42857142857,67000.0,1068.0,7476.0,273.84615384615387,7120.0,0.0,0.0
PRV53401,Yes,130,173,303,8469.23076923077,1101000.0,1068.0,132432.0,242.83236994219652,42010.0,2.1965317919075145,380.0
PRV53402,No,0,17,17,,,,,425.29411764705884,7230.0,0.0,0.0
PRV53403,No,0,72,72,,,,,211.80555555555554,15250.0,1.3888888888888888,100.0
PRV53405,No,21,168,189,9142.857142857143,192000.0,1068.0,22428.0,279.82142857142856,47010.0,3.5714285714285716,600.0
PRV53407,No,3,130,133,5333.333333333333,16000.0,1068.0,3204.0,292.0,37960.0,3.230769230769231,420.0
PRV53408,No,10,37,47,7400.0,74000.0,1068.0,9612.0,399.4594594594595,14780.0,1.6216216216216217,60.0
PRV53409,No,3,31,34,8000.0,24000.0,1068.0,3204.0,133.2258064516129,4130.0,2.2580645161290325,70.0
PRV53411,No,0,6,6,,,,,428.3333333333333,2570.0,5.0,30.0
PRV53412,No,0,27,27,,,,,357.037037037037,9640.0,0.0,0.0
PRV53413,No,2,28,30,14500.0,29000.0,1068.0,2136.0,180.0,5040.0,0.0,0.0
PRV53415,No,0,34,34,,,,,354.4117647058824,12050.0,4.411764705882353,150.0
PRV53416,No,1,86,87,14000.0,14000.0,1068.0,1068.0,428.3720930232558,36840.0,0.6976744186046512,60.0
PRV53417,Yes,7,164,171,10857.142857142857,76000.0,1068.0,7476.0,238.35365853658536,39090.0,3.475609756097561,570.0
PRV53419,No,5,14,19,8600.0,43000.0,1068.0,5340.0,243.57142857142858,3410.0,0.0,0.0
PRV53421,Yes,95,34,129,10357.894736842105,984000.0,1068.0,99324.0,467.94117647058823,15910.0,5.882352941176471,200.0
PRV53423,No,5,48,53,6800.0,34000.0,1068.0,4272.0,296.6666666666667,14240.0,4.791666666666667,230.0
PRV53424,No,37,226,263,10135.135135135135,375000.0,1068.0,35244.0,342.43362831858406,77390.0,2.433628318584071,550.0
PRV53426,No,0,10,10,,,,,148.0,1480.0,0.0,0.0
PRV53427,No,0,24,24,,,,,370.0,8880.0,2.5,60.0
PRV53428,No,0,22,22,,,,,224.0909090909091,4930.0,0.0,0.0
PRV53429,No,1,28,29,16000.0,16000.0,1068.0,1068.0,238.92857142857142,6690.0,2.5,70.0
PRV53431,No,1,41,42,21000.0,21000.0,1068.0,1068.0,221.46341463414635,9080.0,1.951219512195122,80.0
PRV53432,No,13,109,122,13076.923076923076,170000.0,1068.0,13884.0,197.9816513761468,21580.0,2.2018348623853212,240.0
PRV53433,No,0,19,19,,,,,153.68421052631578,2920.0,3.6842105263157894,70.0
PRV53435,No,0,6,6,,,,,915.0,5490.0,0.0,0.0
PRV53436,No,3,15,18,4666.666666666667,14000.0,1068.0,3204.0,161.33333333333334,2420.0,13.333333333333334,200.0
PRV53437,No,1,8,9,6000.0,6000.0,1068.0,1068.0,217.5,1740.0,0.0,0.0
PRV53438,No,8,53,61,7250.0,58000.0,1068.0,8544.0,185.47169811320754,9830.0,3.207547169811321,170.0
PRV53439,No,0,24,24,,,,,236.25,5670.0,0.0,0.0
PRV53440,No,1,163,164,4000.0,4000.0,1068.0,1068.0,341.04294478527606,55590.0,2.2699386503067487,370.0
PRV53441,No,14,24,38,13142.857142857143,184000.0,1068.0,13884.0,150.41666666666666,3610.0,5.416666666666667,130.0
PRV53442,No,8,38,46,10250.0,82000.0,1068.0,8544.0,282.36842105263156,10730.0,3.1578947368421053,120.0
PRV53443,No,0,215,215,,,,,378.09302325581393,81290.0,0.8372093023255814,180.0
PRV53444,No,10,17,27,9700.0,97000.0,1068.0,10680.0,252.94117647058823,4300.0,0.0,0.0
PRV53445,No,0,7,7,,,,,705.7142857142857,4940.0,0.0,0.0
PRV53446,No,0,46,46,,,,,280.0,12880.0,0.0,0.0
PRV53447,No,0,39,39,,,,,158.2051282051282,6170.0,2.5641025641025643,100.0
PRV53448,No,10,54,64,7620.0,76200.0,1068.0,10680.0,300.55555555555554,16230.0,2.5925925925925926,140.0
PRV53449,No,1,8,9,9000.0,9000.0,1068.0,1068.0,122.5,980.0,2.5,20.0
PRV53450,No,0,50,50,,,,,297.8,14890.0,7.2,360.0
PRV53451,No,5,0,5,5000.0,25000.0,1068.0,5340.0,,,,
PRV53452,No,0,62,62,,,,,598.3870967741935,37100.0,2.096774193548387,130.0
PRV53453,No,4,11,15,9500.0,38000.0,1068.0,3204.0,452.72727272727275,4980.0,0.9090909090909091,10.0
PRV53454,No,0,25,25,,,,,223.2,5580.0,0.0,0.0
PRV53455,No,0,39,39,,,,,221.53846153846155,8640.0,4.102564102564102,160.0
PRV53456,No,5,24,29,12400.0,62000.0,1068.0,4272.0,319.5833333333333,7670.0,6.666666666666667,160.0
PRV53457,No,0,5,5,,,,,1886.0,9430.0,0.0,0.0
PRV53460,No,0,3,3,,,,,273.3333333333333,820.0,0.0,0.0
PRV53461,Yes,14,22,36,22500.0,315000.0,1068.0,14952.0,5003.636363636364,110080.0,41.13636363636363,905.0
PRV53462,No,0,11,11,,,,,404.54545454545456,4450.0,9.090909090909092,100.0
PRV53463,No,3,73,76,4333.333333333333,13000.0,1068.0,3204.0,342.8767123287671,25030.0,2.0547945205479454,150.0
PRV53465,No,3,20,23,9333.333333333334,28000.0,1068.0,3204.0,337.5,6750.0,5.0,100.0
PRV53467,No,0,10,10,,,,,85.0,850.0,2.0,20.0
PRV53469,No,0,14,14,,,,,532.8571428571429,7460.0,5.0,70.0
PRV53470,No,0,64,64,,,,,342.1875,21900.0,1.25,80.0
PRV53471,No,1,30,31,19000.0,19000.0,1068.0,1068.0,224.0,6720.0,0.0,0.0
PRV53472,No,0,3,3,,,,,1146.6666666666667,3440.0,0.0,0.0
PRV53473,No,0,11,11,,,,,649.0909090909091,7140.0,0.0,0.0
PRV53474,No,0,6,6,,,,,78.33333333333333,470.0,0.0,0.0
PRV53475,No,0,10,10,,,,,419.0,4190.0,0.0,0.0
PRV53476,No,0,10,10,,,,,331.0,3310.0,10.0,100.0
PRV53477,No,0,50,50,,,,,283.4,14170.0,3.0,150.0
PRV53478,No,0,149,149,,,,,340.13422818791946,50680.0,3.48993288590604,520.0
PRV53479,No,0,5,5,,,,,78.0,390.0,8.0,40.0
PRV53480,No,0,10,10,,,,,152.0,1520.0,0.0,0.0
PRV53482,No,0,24,24,,,,,421.6666666666667,10120.0,0.0,0.0
PRV53483,No,2,16,18,5000.0,10000.0,1068.0,2136.0,630.0,10080.0,3.75,60.0
PRV53484,No,0,63,63,,,,,265.3968253968254,16720.0,1.5873015873015872,100.0
PRV53485,No,0,5,5,,,,,66.0,330.0,0.0,0.0
PRV53486,No,0,28,28,,,,,201.42857142857142,5640.0,3.2142857142857144,90.0
PRV53487,No,0,40,40,,,,,388.25,15530.0,4.75,190.0
PRV53489,No,5,15,20,14200.0,71000.0,1068.0,4272.0,258.0,3870.0,0.0,0.0
PRV53490,No,0,145,145,,,,,266.3448275862069,38620.0,3.0344827586206895,440.0
PRV53491,No,0,16,16,,,,,110.0,1760.0,0.0,0.0
PRV53492,No,0,3,3,,,,,196.66666666666666,590.0,0.0,0.0
PRV53494,No,0,7,7,,,,,67.14285714285714,470.0,0.0,0.0
PRV53495,No,0,34,34,,,,,440.88235294117646,14990.0,10.588235294117647,360.0
PRV53496,No,0,58,58,,,,,252.75862068965517,14660.0,0.1724137931034483,10.0
PRV53498,No,0,2,2,,,,,430.0,860.0,25.0,50.0
PRV53499,No,0,46,46,,,,,268.9130434782609,12370.0,3.6956521739130435,170.0
PRV53501,No,0,1,1,,,,,300.0,300.0,0.0,0.0
PRV53502,No,0,47,47,,,,,170.2127659574468,8000.0,0.0,0.0
PRV53503,No,0,13,13,,,,,413.84615384615387,5380.0,0.0,0.0
PRV53504,No,0,4,4,,,,,182.5,730.0,0.0,0.0
PRV53506,No,0,1,1,,,,,500.0,500.0,0.0,0.0
PRV53507,No,9,0,9,6888.888888888889,62000.0,1068.0,9612.0,,,,
PRV53509,No,1,0,1,15000.0,15000.0,1068.0,1068.0,,,,
PRV53510,No,2,14,16,5500.0,11000.0,1068.0,2136.0,205.71428571428572,2880.0,0.0,0.0
PRV53511,No,1,0,1,0.0,0.0,1068.0,1068.0,,,,
PRV53513,No,2,0,2,9000.0,18000.0,1068.0,2136.0,,,,
PRV53515,No,1,0,1,14000.0,14000.0,1068.0,1068.0,,,,
PRV53516,No,1,0,1,3000.0,3000.0,1068.0,1068.0,,,,
PRV53517,No,2,0,2,8500.0,17000.0,1068.0,2136.0,,,,
PRV53519,No,9,0,9,6777.777777777777,61000.0,1068.0,9612.0,,,,
PRV53520,No,0,4,4,,,,,172.5,690.0,0.0,0.0
PRV53521,No,0,9,9,,,,,42.22222222222222,380.0,0.0,0.0
PRV53522,No,0,26,26,,,,,141.92307692307693,3690.0,9.23076923076923,240.0
PRV53523,No,0,89,89,,,,,294.9438202247191,26250.0,5.393258426966292,480.0
PRV53524,No,0,52,52,,,,,194.42307692307693,10110.0,2.3076923076923075,120.0
PRV53525,No,0,2,2,,,,,350.0,700.0,0.0,0.0
PRV53526,No,0,60,60,,,,,307.3333333333333,18440.0,1.3333333333333333,80.0
PRV53527,No,0,37,37,,,,,256.7567567567568,9500.0,10.81081081081081,400.0
PRV53530,No,0,27,27,,,,,257.037037037037,6940.0,2.962962962962963,80.0
PRV53531,No,0,11,11,,,,,85.45454545454545,940.0,0.0,0.0
PRV53532,No,0,9,9,,,,,247.77777777777777,2230.0,3.3333333333333335,30.0
PRV53533,No,0,51,51,,,,,428.4313725490196,21850.0,6.862745098039215,350.0
PRV53534,No,0,76,76,,,,,318.2894736842105,24190.0,0.7894736842105263,60.0
PRV53535,No,0,19,19,,,,,472.10526315789474,8970.0,2.1052631578947367,40.0
PRV53536,No,0,31,31,,,,,182.58064516129033,5660.0,1.2903225806451613,40.0
PRV53539,No,0,2,2,,,,,100.0,200.0,5.0,10.0
PRV53540,No,0,13,13,,,,,235.3846153846154,3060.0,0.0,0.0
PRV53544,No,0,17,17,,,,,285.88235294117646,4860.0,0.0,0.0
PRV53545,No,0,1,1,,,,,60.0,60.0,0.0,0.0
PRV53547,No,0,21,21,,,,,326.1904761904762,6850.0,4.285714285714286,90.0
PRV53548,No,0,4,4,,,,,62.5,250.0,0.0,0.0
PRV53549,No,0,6,6,,,,,75.0,450.0,0.0,0.0
PRV53550,No,0,10,10,,,,,313.0,3130.0,0.0,0.0
PRV53551,No,0,29,29,,,,,386.8965517241379,11220.0,4.482758620689655,130.0
PRV53553,No,0,30,30,,,,,235.33333333333334,7060.0,5.333333333333333,160.0
PRV53554,No,0,2,2,,,,,35.0,70.0,0.0,0.0
PRV53555,No,0,11,11,,,,,296.3636363636364,3260.0,4.545454545454546,50.0
PRV53556,No,0,31,31,,,,,372.5806451612903,11550.0,2.903225806451613,90.0
PRV53558,No,0,22,22,,,,,332.72727272727275,7320.0,0.0,0.0
PRV53559,No,0,2,2,,,,,30.0,60.0,0.0,0.0
PRV53560,No,0,23,23,,,,,302.60869565217394,6960.0,0.0,0.0
PRV53561,No,0,9,9,,,,,632.2222222222222,5690.0,7.777777777777778,70.0
PRV53562,No,0,10,10,,,,,589.0,5890.0,2.0,20.0
PRV53563,No,0,2,2,,,,,30.0,60.0,0.0,0.0
PRV53564,No,0,5,5,,,,,44.0,220.0,0.0,0.0
PRV53565,No,0,5,5,,,,,382.0,1910.0,0.0,0.0
PRV53566,No,0,4,4,,,,,147.5,590.0,0.0,0.0
PRV53568,No,0,4,4,,,,,307.5,1230.0,0.0,0.0
PRV53569,No,0,14,14,,,,,270.7142857142857,3790.0,0.0,0.0
PRV53570,No,0,18,18,,,,,450.55555555555554,8110.0,0.5555555555555556,10.0
PRV53571,No,0,26,26,,,,,108.07692307692308,2810.0,0.0,0.0
PRV53572,No,0,5,5,,,,,322.0,1610.0,0.0,0.0
PRV53573,No,0,32,32,,,,,338.4375,10830.0,3.75,120.0
PRV53574,No,0,17,17,,,,,161.76470588235293,2750.0,5.882352941176471,100.0
PRV53577,No,0,11,11,,,,,195.45454545454547,2150.0,0.0,0.0
PRV53578,No,0,7,7,,,,,81.42857142857143,570.0,0.0,0.0
PRV53581,No,0,11,11,,,,,90.0,990.0,5.454545454545454,60.0
PRV53582,No,0,14,14,,,,,494.2857142857143,6920.0,7.142857142857143,100.0
PRV53584,No,0,8,8,,,,,186.25,1490.0,10.0,80.0
PRV53585,No,0,4,4,,,,,125.0,500.0,0.0,0.0
PRV53586,No,0,3,3,,,,,53.333333333333336,160.0,6.666666666666667,20.0
PRV53587,No,0,3,3,,,,,256.6666666666667,770.0,0.0,0.0
PRV53588,No,0,1,1,,,,,10.0,10.0,0.0,0.0
PRV53589,No,0,2,2,,,,,250.0,500.0,0.0,0.0
PRV53590,No,7,12,19,13714.285714285714,96000.0,1068.0,7476.0,235.0,2820.0,0.0,0.0
PRV53591,No,6,0,6,11666.666666666666,70000.0,1068.0,6408.0,,,,
PRV53593,No,0,17,17,,,,,299.4117647058824,5090.0,4.117647058823529,70.0
PRV53594,No,0,101,101,,,,,291.7821782178218,29470.0,2.277227722772277,230.0
PRV53595,No,0,9,9,,,,,495.55555555555554,4460.0,0.0,0.0
PRV53596,No,0,4,4,,,,,205.0,820.0,0.0,0.0
PRV53597,No,6,0,6,6833.333333333333,41000.0,1068.0,6408.0,,,,
PRV53598,No,8,0,8,8750.0,70000.0,1068.0,8544.0,,,,
PRV53599,No,3,0,3,7333.333333333333,22000.0,1068.0,3204.0,,,,
PRV53600,No,1,0,1,4000.0,4000.0,1068.0,1068.0,,,,
PRV53601,No,2,0,2,3000.0,6000.0,1068.0,2136.0,,,,
PRV53602,No,4,0,4,5250.0,21000.0,1068.0,4272.0,,,,
PRV53604,No,6,0,6,8500.0,51000.0,1068.0,6408.0,,,,
PRV53605,No,0,55,55,,,,,131.8181818181818,7250.0,0.18181818181818182,10.0
PRV53606,No,0,76,76,,,,,154.60526315789474,11750.0,1.4473684210526316,110.0
PRV53607,No,0,26,26,,,,,318.84615384615387,8290.0,5.769230769230769,150.0
PRV53608,No,0,199,199,,,,,252.71356783919597,50290.0,3.0653266331658293,610.0
PRV53609,No,2,181,183,4000.0,8000.0,1068.0,2136.0,287.56906077348066,52050.0,1.6574585635359116,300.0
PRV53611,No,0,36,36,,,,,400.27777777777777,14410.0,5.277777777777778,190.0
PRV53612,No,6,40,46,4500.0,27000.0,1068.0,6408.0,104.5,4180.0,0.75,30.0
PRV53613,No,15,120,135,9133.333333333334,137000.0,1068.0,16020.0,261.25,31350.0,1.1666666666666667,140.0
PRV53614,No,0,118,118,,,,,217.88135593220338,25710.0,4.067796610169491,480.0
PRV53616,No,2,42,44,13000.0,26000.0,1068.0,2136.0,213.57142857142858,8970.0,4.761904761904762,200.0
PRV53617,No,0,83,83,,,,,403.3734939759036,33480.0,4.457831325301205,370.0
PRV53618,No,12,224,236,5000.0,60000.0,1068.0,12816.0,248.48214285714286,55660.0,1.2053571428571428,270.0
PRV53619,No,0,2,2,,,,,280.0,560.0,0.0,0.0
PRV53620,No,6,122,128,6333.333333333333,38000.0,1068.0,6408.0,367.62295081967216,44850.0,4.344262295081967,530.0
PRV53621,No,0,81,81,,,,,277.77777777777777,22500.0,2.2222222222222223,180.0
PRV53622,No,0,6,6,,,,,76.66666666666667,460.0,0.0,0.0
PRV53623,Yes,0,894,894,,,,,274.5525727069351,245450.0,3.0425055928411635,2720.0
PRV53624,No,0,143,143,,,,,285.24475524475525,40790.0,2.167832167832168,310.0
PRV53625,No,0,147,147,,,,,300.7482993197279,44210.0,2.7891156462585034,410.0
PRV53626,No,1,12,13,3000.0,3000.0,1068.0,1068.0,630.0,7560.0,0.0,0.0
PRV53627,No,0,118,118,,,,,274.49152542372883,32390.0,0.6779661016949152,80.0
PRV53628,No,4,198,202,4750.0,19000.0,1068.0,4272.0,322.1212121212121,63780.0,1.9696969696969697,390.0
PRV53629,No,0,15,15,,,,,263.3333333333333,3950.0,6.0,90.0
PRV53631,No,0,6,6,,,,,78.33333333333333,470.0,0.0,0.0
PRV53632,No,2,13,15,3500.0,7000.0,1068.0,2136.0,567.6923076923077,7380.0,0.0,0.0
PRV53633,No,0,66,66,,,,,272.8787878787879,18010.0,7.575757575757576,500.0
PRV53634,No,0,497,497,,,,,292.55533199195173,145400.0,1.8712273641851107,930.0
PRV53635,No,5,49,54,16400.0,82000.0,1068.0,5340.0,176.73469387755102,8660.0,4.081632653061225,200.0
PRV53638,No,0,111,111,,,,,342.7027027027027,38040.0,1.2612612612612613,140.0
